site_name,year,ndvi_slope,ndvi_intercept,evi_slope,evi_intercept,grvi_slope,grvi_intercept,rsr_slope,rsr_intercept,ndii_slope,ndii_intercept,nbr_slope,nbr_intercept,kttc_grn_slope,kttc_grn_intercept,kttc_wet_slope,kttc_wet_intercept,cone_count_stdv,mast_year,mast_rel_year
SULPHUR,1992,-0.0019398713816276576,0.9636332081040673,-0.001148083090555454,0.5277341340982271,-0.000528062541079025,0.16964452631566243,-0.060974339633537725,15.221318878362668,0.0007980553518645217,0.14423721999957162,0.00043434745753933614,0.4788390163271208,-0.00041708756412353414,0.1808435079920876,0.0003901980356501531,-0.12246923600550635,-0.05240179381214317,0,-1
SULPHUR,1993,-0.0008992246354033659,0.7245664875164057,-0.0009543129514575344,0.4565104320803999,-0.002964986754685235,0.6926796351889997,-0.033993726941488354,9.632162665624477,-0.009578831655704854,2.3882720911489135,-0.009492621472131006,2.635618989245509,-7.505242270362713e-05,0.08807897450380303,-0.0019944368028698136,0.39722119684676693,0.9681517924548424,1,0
SULPHUR,1994,-0.0006497889881964675,0.7556328890808905,0.0001040538144402559,0.26259567853681104,-0.0002549124552825557,0.12977278643251874,-0.06827873956767153,16.10553493126615,5.8551559952685133e-05,0.30433429302745807,-0.00011663637966011393,0.6007367887554577,-4.095276995334622e-06,0.09247832492432796,6.472781311108722e-05,-0.05398542781959258,-0.5236238858214676,0,1
SULPHUR,1995,-0.0004969602537965093,0.7370278583627554,-0.0022872486759705577,0.7718704814653354,-0.0028864813154474145,0.650248875549334,-0.04928299075589554,14.966644877577114,-0.00020056774957163785,0.3537969707856874,-0.0003413758538466753,0.6374436700400214,-0.0006568851355273778,0.23406562226215127,0.0002456532960145269,-0.09578468136150384,0.26499610862087497,0,-3
SULPHUR,1996,-0.00035383611965251506,0.6708107607159769,-0.0010915266573143748,0.49233211483066713,-0.00010833634772834156,0.07513586372553198,-0.06208676703115813,16.16057037400343,0.0009982082121477278,0.027616262050030593,0.0009420444333685051,0.29387529797096035,-0.0003626024876872092,0.16037547530270113,0.00043141838570721566,-0.14652378389989756,0.0003885430053120645,0,-2
SULPHUR,1998,0.0014873896797309542,0.22069724516262235,-0.0008099021070809491,0.44360674949401724,-0.0003001680612556485,0.1307076622699822,0.013258058058680487,0.08299104872812801,0.0008022133349028251,0.05167345805966839,0.0010951204287273043,0.22894696776253642,-8.275964017675813e-05,0.09747622606937334,0.0003375627636920338,-0.13104968392327537,2.0225991103486374,1,0
SULPHUR,1999,0.001648055660383091,0.22703707984114896,-0.0011573053412731599,0.507575162115951,-0.0015255175929310076,0.38515404986507273,-0.07472729962509844,17.822620459757015,0.000930786713385502,0.031600050975910676,0.0009373240319159142,0.28242434963726804,-7.6521287101316e-05,0.09614934239384798,0.0003543080060952773,-0.1304304507246432,-0.4655261700012838,0,1
SULPHUR,2000,0.0003628290795512634,0.5753076931253631,-0.0004928293190823679,0.3844728761004058,0.00026006939396540016,0.022475911628679207,-0.01628628082258491,7.623042924356696,0.001587695140714712,-0.09176403840008518,0.0015077700039738823,0.17602088404303817,-0.00019897752558894252,0.13113630009154745,0.00048043448257737765,-0.15882248079142258,-0.5126507481989164,0,none
SULPHUR,2001,0.0014782285960738863,0.3546655878119709,-0.00045137503246732436,0.38617695847458555,0.0007043900941209125,-0.054766014996352474,0.044429984584375345,-4.748848193629218,0.0002999057621389193,0.20445655172047306,0.001350064246638678,0.23161436995651075,-6.257026323717215e-05,0.10475266011766315,0.00027006289072965383,-0.11052125086811221,-0.4648603717426241,0,none
SULPHUR,2002,-0.0010084662675654173,0.8366909540118217,-0.0009624277064461881,0.46972254981911576,-0.0006219076741353632,0.20426628387583062,-0.04766192799734706,13.445713751733393,0.0008356698842098248,0.11485528531771427,0.0006009558126887555,0.4174786250889344,-0.0003417397350822316,0.15648013049673598,0.00035322963067436277,-0.11953006836062996,-0.3505502207320729,0,-3
SULPHUR,2003,-0.001372633438228207,0.8958587343766931,-0.0010976953936915274,0.4945299122658875,-0.0004796715269054217,0.15421660457361575,-0.041854861010908476,12.473983097139163,0.0012710102983306474,-0.035095460481124774,0.001094114027475332,0.24663161514717014,-0.0003823408116727608,0.16324351747462468,0.00054275205055331,-0.17050364998527323,-0.4813857765151726,0,-2
SULPHUR,2004,-0.00011810385052549296,0.5988029276477249,-0.001287052463952987,0.5272172387976929,-0.0009355649899807194,0.2517639014471468,-0.0048054917797994215,4.40617490553065,-0.0003428135705388453,0.2737791737029607,-0.0007003342442988992,0.6032782322348061,-0.0004771490315652724,0.176649984971261,0.0001272777301965487,-0.08522496541822025,-0.44333059917319134,0,-1
SULPHUR,2005,-0.0016017782275057927,0.8873891744364387,-0.001681566230259831,0.6127136641073683,-0.0011104419531416544,0.31448952727796686,-0.0331518488011356,9.04701571745991,-0.0005169165044496526,0.33849766162692885,-0.00048268158371489933,0.5726958025313696,-0.0004069549276678522,0.15526589308681654,-7.11604713948424e-05,-0.024405301704448663,0.8845840565303199,1,0
SULPHUR,2006,-0.0019033806301956956,0.9989308621768296,-0.002215008282502381,0.7326046931190108,-9.430726614321951e-05,0.06868273565534574,-0.034863034824440906,10.424645064980187,0.0008338950090836647,0.0425788774290673,0.0008985266811800058,0.26963755234264597,-0.0010551441480819304,0.3036934416489584,0.00038970328870389383,-0.14075647991547932,-0.5197985070800499,0,1
SULPHUR,2007,-0.0006162871324873948,0.758894116236986,-0.0010300453655141017,0.48472244712234247,-8.246645361034309e-06,0.07380735682501287,-0.0679016131507732,17.011986861282054,0.0006819690608673038,0.09809538811345278,0.0004959274090230925,0.3819502867069232,-0.0004543982030997183,0.17869657230229843,0.0004337402004075547,-0.1475510707808526,-0.3919040882467678,0,-3
SULPHUR,2008,-0.0022513315088014537,1.082492445676484,-0.0012424030594489028,0.5350423120135736,-0.0005162024584207281,0.19818320504413495,-0.06593160353534992,17.191981547757734,0.00024489134475898493,0.22246867489705194,-0.00019561843659679544,0.5526192916603978,-0.0006023506110038302,0.21270171907259994,0.0003359306810242156,-0.11911118528660546,-0.5058363016442115,0,-2
SULPHUR,2009,-0.0013857680019540766,0.9008087645048812,-0.0017729941735658674,0.6555628308855084,-0.0010280336963401316,0.2995183781123842,-0.06426007494473536,16.735327680428668,9.938586309882029e-05,0.2422118472719761,-0.0002515488527014909,0.5593655711089573,-0.0005815970128985426,0.20630015514618033,0.0003574656287791844,-0.12477294274079562,-0.42633167052532794,0,-1
SULPHUR,2010,-0.0017837035195300676,0.9934967469578242,-0.002377258960698293,0.7757051962900303,-0.0008209870925876031,0.2515310136478076,-0.05856148611598622,16.226238423005437,-0.000965514550888449,0.45652556065473016,-0.0027744541749000415,1.0848582745765514,-0.0007423821888858648,0.23874495298921572,0.0003072669483709439,-0.11265242952987597,4.269512595750964,1,0
SULPHUR,2011,-0.0012216629155619649,0.8948419006283097,-0.0014160582718110329,0.5799627367707969,-0.00012002977100775201,0.10756022296024903,-0.03109990966680508,10.429126232357639,0.0009159167239912412,0.06258647047731136,0.0005916966289223821,0.37695029214021636,-0.0005535080605301899,0.20388491672376846,0.00047090157418740544,-0.15225755176487973,-0.5259628568658528,0,1
SULPHUR,2012,-0.014331378758862784,4.016929497601945,-0.013134168094692599,3.2933088132390274,0.001819704596426025,-0.3046500738704667,-0.5659435814751679,136.61893573372836,0.0019107745361570394,-0.11116188734503041,-0.0010165406102362468,0.8097308630855302,-0.004983566057908012,1.2333961495133121,0.0022689179642226506,-0.5593102181036758,-0.3388771272240214,0,-2
SULPHUR,2013,0.0006036388781929074,0.5920422763597273,-0.0013818542091565298,0.590964547763706,-0.00037370783789835707,0.20742715443500837,-0.08869463575159642,24.138790476427705,0.0011492671974452614,0.043752480478403744,0.0006047888582678407,0.3998610807218832,-0.0003953826077459429,0.1808943794003675,0.00038246052175934335,-0.13285052441971518,-0.3589210430258871,0,-1
SULPHUR,2014,-0.0009116465951216858,0.8862381899075507,-0.0013366791359673983,0.5549201339390352,-0.00022191477646700102,0.1533060501394223,-0.054070427084413286,15.67977526213609,0.0008147938738791659,0.0992651957443968,0.0006246081961008027,0.3785872372758633,-0.0005136965521805382,0.1959459153355347,0.0003134865679578542,-0.11556760171690017,1.2305729944878727,1,0
SULPHUR,2015,0.0004338720577403976,0.568124507579451,-0.0008331252510770121,0.4270714408348245,-0.00032886534746758315,0.16668717986434345,-0.02546935553832136,8.597915026747462,0.001171286377543418,-0.01312510698207947,0.0010152526612929903,0.25327393649363517,-0.00020751487740659248,0.12143386115634094,0.00032097745609996526,-0.12029048209034213,-0.5261832286519212,0,1
SULPHUR,2016,-0.0004505124242063943,0.752758247281768,-0.0012448988826597367,0.5155388329309292,-0.0006998670020720301,0.23340888626074066,-0.059537146775145815,15.83253146832353,0.00046032739335351226,0.14971626395870957,3.087744631165003e-05,0.4814145182427345,-0.00043217922187016724,0.1709293835503632,0.00027857362502990907,-0.10991294738333322,-0.5196497561244537,0,none
SULPHUR,2017,-0.001021999833294404,0.9213693582734999,-0.0009117725568409789,0.45496435683708186,-0.000521115810819955,0.23344202514562748,-0.07157615623305645,19.828671036176825,0.0005412203912935102,0.15577024389467692,0.00024972131879469816,0.4520388828525468,-0.0004244031727496039,0.17354556658616097,0.0002538668893004371,-0.10103942719807704,-0.4036738698759569,0,none
